Symbol,Earnings Date,Reported EPS,Surprise(%),Return_1D_%,Return_5D_%,Return_30D_%,Surprise_Category
ACN,2024-06-20 06:00:00-04:00,3.13,-0.93,-0.5728459895533676,-1.8026946227056488,1.985862700966039,Miss
ACN,2024-03-21 06:00:00-04:00,2.77,4.05,-1.090355003506204,0.494820003781026,-8.964421182322514,Beat
ACN,2023-12-19 06:00:00-05:00,3.27,4.46,2.724591532218849,3.5611135178271955,9.482267256722656,Beat
ACN,2023-09-28 06:00:00-04:00,2.71,2.86,0.3744717867465672,1.6541201489341777,4.527977737237973,Beat
ACN,2023-06-22 06:00:00-04:00,3.15,5.08,-0.3417867811739856,3.401137289891101,6.2280385123331365,Beat
ACN,2023-03-23 06:00:00-04:00,2.39,-4.36,0.7205674120332257,5.077194718607548,-2.257394853150589,Miss
ACN,2022-12-16 06:00:00-05:00,3.08,5.3,2.5450194278386857,3.8801932810846207,15.623726760129635,Beat
ACN,2022-09-22 06:00:00-04:00,2.6,1.09,-0.9385329131064212,-1.0308543605513545,0.9005947239089518,Beat
ACN,2022-06-23 06:00:00-04:00,2.9,2.31,-2.254716244190134,-6.253119209120459,4.02975779748033,Beat
ACN,2022-03-17 06:00:00-04:00,2.54,7.35,0.1697564260263822,1.1606408046138832,-5.693200732725089,Beat
ACN,2021-12-16 06:00:00-05:00,2.78,5.79,-2.6397913330412104,4.817790632077434,-10.57532937219561,Beat
ACN,2021-09-23 06:00:00-04:00,2.2,0.68,-1.3913700966238622,-4.236038016072432,8.939068834120988,Beat
ACN,2021-06-24 06:00:00-04:00,2.4,7.32,-0.2579121756309004,3.4548458591795503,8.742970795074987,Beat
ACN,2021-03-18 06:00:00-04:00,2.03,6.76,0.5383244066485765,6.440948307927433,11.105560366131805,Beat
ACN,2020-12-17 06:00:00-05:00,2.17,5.95,-1.8141050975970128,-2.4676267770771907,-6.396729659488555,Beat
ACN,2020-09-24 06:00:00-04:00,1.7,-1.98,3.797227753397645,3.6201906161192414,10.522883600440776,Miss
ACN,2020-06-25 06:00:00-04:00,1.9,3.16,0.1176490972591743,2.390936048864125,8.807782496407846,Beat
ADBE,2026-03-12 16:00:00-04:00,4.6,0.96,1.0187683344761718,-0.4692818038517363,-4.014924382946878,Beat
ADBE,2025-12-10 16:00:00-05:00,5.5,1.9,1.7121822119692864,1.5352581101099114,-15.127123920894478,Beat
ADBE,2025-09-11 16:00:00-04:00,5.31,2.48,-0.6468912705536806,4.734374066416791,1.1907498959627976,Beat
ADBE,2025-06-12 16:00:00-04:00,5.06,1.71,2.565874820893882,-2.951388320761817,-5.356408512322579,Beat
ADBE,2025-03-12 16:00:00-04:00,5.08,2.17,4.472791144474613,3.115072286615824,-2.67838111774104,Beat
ADBE,2024-12-11 16:00:00-05:00,4.81,3.01,-1.8835729619777328,-7.846109569825797,-6.942252252924192,Beat
ADBE,2024-09-12 16:00:00-04:00,4.65,2.49,-2.862889574194317,-2.713879981509941,-9.899974738741516,Beat
ADBE,2024-06-13 16:00:00-04:00,4.48,1.92,-1.2506914687999866,-0.2170175046612055,2.550879381001661,Beat
ADBE,2024-03-14 16:00:00-04:00,4.48,2.23,4.345529437478469,1.4336185032480468,-3.9373724703132793,Beat
ADBE,2023-12-13 16:00:00-05:00,4.27,3.17,0.0068380586928847,2.651204093397651,7.409689080257094,Beat
ADBE,2023-09-14 16:00:00-04:00,4.1,3.06,0.6674295532059121,-3.0233110460600825,-3.927096174250179,Beat
ADBE,2023-06-15 16:00:00-04:00,3.91,3.22,-1.882145373817843,-3.1645024318290984,10.888966377415883,Beat
ADBE,2023-03-15 16:00:00-04:00,2.71,2.17,1.3728115673271106,4.4467692476733465,6.869707160310444,Beat
ADBE,2022-12-15 16:00:00-05:00,3.6,2.72,-2.888875327123748,-0.0265836638562863,13.404620942103772,Beat
ADBE,2022-09-15 08:00:00-04:00,3.4,1.66,-1.148581783441152,-4.988314671588063,8.741232946838482,Beat
ADBE,2022-06-16 16:00:00-04:00,3.35,1.31,0.6097679085753301,5.620997893230687,13.628421448936578,Beat
ADBE,2022-03-22 16:00:00-04:00,3.37,0.78,2.18491862977299,8.786948261627368,-5.294392162214099,Beat
ADBE,2021-12-16 08:00:00-05:00,3.2,0.04,-1.2341899497696818,3.779817741028225,-3.711561087238034,Beat
ADBE,2021-09-21 16:00:00-04:00,3.11,3.11,0.7602877644539051,-7.727447540602446,4.647964284373829,Beat
ADBE,2021-06-17 16:00:00-04:00,3.03,7.55,0.3111703967365903,2.487658130622933,9.39902944188862,Beat
ADBE,2021-03-23 16:00:00-04:00,3.14,12.68,-0.1151734225161337,5.2844864644192535,7.109471527021145,Strong Beat
ADBE,2020-12-10 08:00:00-05:00,2.81,5.66,2.2084027830368926,5.681748300487495,-3.3430698114522706,Beat
ADBE,2020-09-15 16:00:00-04:00,2.57,6.56,-0.3571454216452206,-1.1785683511685925,-3.997898903213629,Beat
ADBE,2020-06-11 16:00:00-04:00,2.45,5.68,-1.2790899044950108,5.281153335325601,7.517094730226762,Beat
AMD,2026-02-03 16:00:00-05:00,1.53,15.98,-3.8413518895165817,6.688645400045671,2.5375901738857096,Strong Beat
AMD,2025-11-04 16:00:00-05:00,0.75,10.04,-7.267971208967856,0.998723602495934,-21.56204576482117,Strong Beat
AMD,2025-08-05 16:00:00-04:00,0.48,-0.55,5.68906268825597,13.057873767379416,-3.1878353996433377,Miss
AMD,2025-05-06 16:00:00-04:00,0.96,2.83,1.3351896470120308,17.29772868152113,27.77999672504669,Beat
AMD,2025-02-04 16:00:00-05:00,1.09,0.36,-1.6516368528152163,-0.2589062672944462,-4.347828456122127,Beat
AMD,2024-10-29 16:00:00-04:00,0.92,0.46,-3.048451274047224,-2.3553161885887675,-12.113054684170804,Beat
AMD,2024-07-30 16:00:00-04:00,0.69,1.26,-8.264121535498072,-10.942689663701476,4.353549786078066,Beat
AMD,2024-04-30 16:00:00-04:00,0.62,2.04,1.3100432062641945,6.480897322958866,10.83384567904042,Beat
AMD,2024-01-30 16:00:00-05:00,0.77,-0.01,1.6637803360445915,1.938100037380348,11.55107331097792,Miss
AMD,2023-10-31 16:00:00-04:00,0.7,3.59,-0.1943716056026759,5.136982020855985,27.730469113839906,Beat
AMD,2023-08-01 16:00:00-04:00,0.58,1.05,3.47508285759796,1.0242366366809712,-2.4874268483385884,Beat
AMD,2023-05-02 16:00:00-04:00,0.6,6.5,6.11369480011258,18.86791641541482,52.21758598748918,Beat
AMD,2023-01-31 16:00:00-05:00,0.69,2.51,4.336009210078228,0.0590773300075518,14.130433802833153,Beat
AMD,2022-11-01 16:00:00-04:00,0.67,-4.83,2.5243041365748784,2.2002338006635607,13.474326398192575,Miss
AMD,2022-08-02 16:00:00-04:00,1.05,1.37,5.933334225205361,0.9786999181448148,-21.84727645616516,Beat
AMD,2022-05-03 16:00:00-04:00,1.13,22.23,-5.582373289659614,-11.567089329913228,-17.471329146144733,Strong Beat
AMD,2022-02-01 16:00:00-05:00,0.92,21.38,-2.183121748565713,8.219292759613978,-9.017594902401116,Strong Beat
AMD,2021-10-26 16:00:00-04:00,0.73,10.04,-0.915926666967816,6.746810665978516,12.937526563745129,Strong Beat
AMD,2021-07-27 16:00:00-04:00,0.63,16.95,5.1261070432173685,21.280502678390363,8.393751858559611,Strong Beat
AMD,2021-04-27 16:00:00-04:00,0.52,18.31,-0.1309128604519031,-7.367287621193373,-2.9278733429652704,Strong Beat
AMD,2021-01-26 16:00:00-05:00,0.52,9.46,-1.4858169171954745,-1.0693347449374104,-8.56595373103515,Beat
AMD,2020-10-27 06:00:00-04:00,0.41,15.49,2.1204124147023227,6.479053467774447,19.973824386720025,Strong Beat
AMD,2020-07-28 16:00:00-04:00,0.18,8.78,2.773032871472019,12.117231784005002,3.798143196392597,Beat
AES,2026-03-02 16:00:00-05:00,0.81,33.04,0.7757371521640511,0.211564677862923,1.9040889091809905,Strong Beat
AES,2025-11-04 16:00:00-05:00,0.89,39.06,-0.2109738989612879,-1.0548557555013722,-3.79746835443038,Strong Beat
AES,2025-07-31 18:00:00-04:00,0.51,28.96,1.5117271240118286,-0.8314394495963715,-1.5117046912758267,Strong Beat
AES,2025-05-01 17:00:00-04:00,0.27,-17.83,0.7858518303283413,9.233788555584557,12.573668684222191,Strong Miss
AES,2025-02-28 06:00:00-05:00,0.54,56.45,-3.3065338953723726,5.272545577499856,-6.344976117840666,Strong Beat
AES,2024-10-31 16:00:00-04:00,0.71,8.48,3.535008328359907,-7.545886686797208,-10.60503908242627,Beat
AES,2024-08-01 16:00:00-04:00,0.38,1.84,-4.903659289282719,-2.743717621611834,10.974907188835624,Beat
AES,2024-05-02 17:00:00-04:00,0.5,46.49,1.1247942373536877,6.802369696503923,0.9105698466276236,Strong Beat
AES,2024-02-26 17:00:00-05:00,0.73,9.17,-0.2649154705384319,6.953631301321711,17.086092574646784,Beat
AES,2023-11-02 17:00:00-04:00,0.6,11.13,-2.680144509987992,-6.491948739343815,13.28172703207446,Strong Beat
AES,2023-08-03 17:00:00-04:00,0.21,-12.56,0.305508830108944,-0.916482025191278,-13.034609882909958,Strong Miss
AES,2023-05-04 16:00:00-04:00,0.22,-1.71,-4.234669907796092,-2.4701998509931893,-7.322441557236655,Miss
AES,2023-02-27 06:00:00-05:00,0.49,5.57,-0.202597561629223,-0.6888245274571452,2.5526736153910585,Beat
AES,2022-11-04 06:00:00-04:00,0.63,18.04,-1.082903274794751,2.800603591710372,5.899930795432899,Strong Beat
AES,2022-08-04 17:00:00-04:00,0.34,8.49,-1.4450697085105424,2.766317312988105,9.826622196904188,Beat
AES,2022-05-05 17:00:00-04:00,0.21,-21.43,-4.2024718480732925,-3.342888573941024,-5.014349043434863,Strong Miss
AES,2022-02-24 17:00:00-05:00,0.45,4.91,0.5684487390694027,3.363315416539841,17.621954039979776,Beat
AES,2021-11-03 18:00:00-04:00,0.5,15.43,-0.517504683058726,-0.9554115132334852,-4.100320672936785,Strong Beat
AES,2021-08-04 16:00:00-04:00,0.31,7.34,-1.0060444525787464,1.0462776921397057,-1.0060444525787464,Beat
AES,2021-05-06 06:00:00-04:00,0.28,-6.72,-0.2326622737245779,-1.628545928729665,1.395883655005087,Miss
AES,2021-02-25 06:00:00-05:00,0.48,8.72,1.656605614516028,-2.1460776392328937,4.216874191150005,Beat
AES,2020-11-06 06:00:00-05:00,0.42,-2.28,-0.7152976312885505,1.7167322364562654,8.822160931158217,Miss
AES,2020-08-06 06:00:00-04:00,0.25,4.47,2.5058235563933366,2.389245564793102,6.993017937318974,Beat
AFL,2026-02-04 16:00:00-05:00,2.64,58.85,-0.2724136471315579,-1.3535427983189334,-9.0964906897827,Strong Beat
AFL,2025-11-04 16:00:00-05:00,3.08,73.38,2.2114360696944604,3.029484537016169,-0.1831710707865063,Strong Beat
AFL,2025-08-05 16:00:00-04:00,1.11,-34.43,-0.029330036020879,3.313448670723316,6.1374414170421145,Strong Miss
AFL,2025-04-30 16:00:00-04:00,0.05,-97.01,1.941642639027597,2.6854619002188507,-0.7494201388639224,Strong Miss
AFL,2025-02-05 17:00:00-05:00,1.56,-3.53,0.4850617639707495,0.970123527941499,5.593237569432395,Miss
AFL,2024-10-30 16:00:00-04:00,-0.17,-110.28,-0.0763440476076284,2.5288701420831607,0.1931259692646477,Strong Miss
AFL,2024-07-31 17:00:00-04:00,1.83,14.51,-2.370886742528763,-0.7771677992572867,7.339454780855627,Strong Beat
AFL,2024-05-01 16:00:00-04:00,1.66,5.17,-0.9876452973785372,1.594464328813097,4.163659266940607,Beat
AFL,2024-01-31 16:00:00-05:00,1.25,-14.04,0.8136319368597619,2.50654365925228,11.42362350773937,Strong Miss
AFL,2023-11-01 16:00:00-04:00,1.84,23.64,0.611778485524298,-1.0155259541832844,-0.9082090732012792,Strong Beat
AFL,2023-08-01 16:00:00-04:00,1.58,10.07,1.0624288897500174,-0.7476307967026722,1.978776608613773,Strong Beat
AFL,2023-04-26 16:00:00-04:00,1.55,10.74,0.5469941606493302,-3.814596490731769,-0.08478492000066,Strong Beat
AFL,2023-02-01 16:00:00-05:00,1.29,6.44,0.7111770622383343,1.0594967291904551,-10.515721130504446,Beat
AFL,2022-10-31 16:00:00-04:00,1.15,-5.29,-0.1795932398830061,1.7512309636777432,5.975414272674042,Miss
AFL,2022-08-01 16:00:00-04:00,1.46,14.21,0.4596444339326254,2.860061076760777,3.0288235689118124,Strong Beat
AFL,2022-04-27 16:00:00-04:00,1.42,3.96,-3.341209952106048,-2.075593572140509,-5.452491020548302,Beat
AFL,2022-02-02 16:00:00-05:00,1.33,5.4,1.4745308222136009,2.8235547098276887,-0.6359729495236616,Beat
AFL,2021-10-27 16:00:00-04:00,1.56,18.25,-3.052753421042914,0.6141497818853145,5.082113244595001,Strong Beat
AFL,2021-07-28 16:00:00-04:00,1.59,24.53,-1.096904800448789,-0.0719257893734316,-1.141157955244433,Strong Beat
AFL,2021-04-28 16:00:00-04:00,1.51,24.57,-0.9037278705269202,3.614903551818098,4.354387194802806,Strong Beat
AFL,2021-02-03 16:00:00-05:00,1.05,0.49,-0.6557195196147952,2.4918061088927144,12.617200943324436,Beat
AFL,2020-10-27 16:00:00-04:00,1.39,22.28,0.2049893526527752,6.969255106865928,33.66219607838132,Strong Beat
AFL,2020-07-28 16:00:00-04:00,1.28,21.39,-3.3150736961427376,-2.602736701798567,-0.0474261707644125,Strong Beat
A,2026-02-25 16:00:00-05:00,1.07,-13.72,0.3389195598925718,-2.364225629552754,-4.668481663001717,Strong Miss
A,2025-11-24 16:00:00-05:00,1.59,0.37,-1.8002591889823338,-5.050900704617051,-5.3527680562687845,Beat
A,2025-08-27 16:00:00-04:00,1.37,0.17,0.5601787510461697,3.032962982869692,9.550520973302518,Beat
A,2025-05-28 16:00:00-04:00,1.31,3.62,-1.2005672591516712,0.58262553256936,6.226059630113625,Beat
A,2025-02-26 16:00:00-05:00,1.31,2.99,0.661003355696149,-0.4170630131096703,-21.18166579906173,Beat
A,2024-11-25 16:00:00-05:00,1.22,-5.41,2.805679498635713,4.338752396324414,5.83639911896643,Miss
A,2024-08-21 16:00:00-04:00,1.32,4.93,0.4635645419131056,1.64740939816485,3.5521192924622498,Beat
A,2024-05-29 16:00:00-04:00,1.22,2.42,-0.7685220935802749,1.0653076906929424,-0.1269647039066589,Beat
A,2024-02-27 16:00:00-05:00,1.29,4.68,0.2554537147350429,6.7221513132140585,6.003604179307071,Beat
A,2023-11-20 16:00:00-05:00,1.38,3.02,0.056486516110829,2.961598768552539,5.536500497511751,Beat
